,id,date_taken,Time Spent,curent_role,Q2 - Did you switch careers into Data?,salary,Q4 - What Industry do you work in?,language,Q6 - How Happy are you in your Current Position with the following? (Salary),Q6 - How Happy are you in your Current Position with the following? (Work/Life Balance),Q6 - How Happy are you in your Current Position with the following? (Coworkers),Q6 - How Happy are you in your Current Position with the following? (Management),Q6 - How Happy are you in your Current Position with the following? (Upward Mobility),Q6 - How Happy are you in your Current Position with the following? (Learning New Things),Q7 - How difficult was it for you to break into Data?,"Q8 - If you were to look for a new job today, what would be the most important thing to you?",Q9 - Male/Female?,age,Q11 - Which Country do you live in?,Q12 - Highest Level of Education,Q13 - Ethnicity,sal_min,sal_max
412,62a4b6c30a77c1a77f67b54c,2022-06-11,0:01:13,Data Analyst,Yes,95.5,Healthcare,R,7.0,8.0,7.0,8.0,3.0,4.0,Easy,Good Culture,Male,27.0,United States,Bachelors,White or Caucasian,86.0,105.0
413,62a4bf07b4da29969c64e4f8,2022-06-11,0:01:59,Data Analyst,Yes,115.5,Tech,Python,9.0,9.0,9.0,8.0,8.0,9.0,Difficult,Remote Work,Female,28.0,United States,Masters,Hispanic or Latino,106.0,125.0
414,62a4bf3a0a77c1a77f67bef2,2022-06-11,0:03:18,Data Analyst,Yes,75.5,Tech,Python,5.0,6.0,7.0,6.0,6.0,7.0,Very Easy,Better Salary,Male,32.0,United States,Bachelors,Hispanic or Latino,66.0,85.0
415,62a4c49a575fa3a5ae8aadf4,2022-06-11,0:01:24,Data Analyst,Yes,20.0,Tech,Python,2.0,6.0,3.0,6.0,6.0,7.0,Neither easy nor difficult,Better Salary,Male,35.0,India,Masters,Asian or Asian American,0.0,40.0
416,62a4c57af3072dd8926421ac,2022-06-11,0:01:49,Data Analyst,Yes,95.5,Real Estate,Python,8.0,9.0,10.0,10.0,9.0,10.0,Neither easy nor difficult,Good Culture,Male,34.0,United States,Masters,Hispanic or Latino,86.0,105.0
417,62a4c6060a77c1a77f67c772,2022-06-11,0:01:39,Data Analyst,No,53.0,Other (Please Specify):Electronics,Python,9.0,8.0,3.0,5.0,2.0,4.0,Easy,Better Salary,Male,27.0,Other (Please Specify):Germany,Masters,White or Caucasian,41.0,65.0
418,62a4c7d0f8f7561645872912,2022-06-11,0:02:30,Other,Yes,75.5,Education,R,4.0,5.0,5.0,3.0,3.0,4.0,Easy,Good Culture,Female,30.0,United States,Masters,White or Caucasian,66.0,85.0
419,62a4cdfad8c00e9f541bdc6b,2022-06-11,0:02:06,Data Analyst,No,75.5,Other (Please Specify):Logistics and warehousing,Python,8.0,9.0,9.0,9.0,9.0,10.0,Neither easy nor difficult,Better Salary,Male,34.0,United States,Masters,White or Caucasian,66.0,85.0
420,62a4ce2bbae91e4b8b84f3db,2022-06-11,0:02:20,Other,No,53.0,Other (Please Specify):Utilities,Python,3.0,10.0,6.0,5.0,7.0,8.0,Neither easy nor difficult,Remote Work,Female,22.0,United States,Bachelors,White or Caucasian,41.0,65.0
421,62a4cffeb4da29969c64f6a1,2022-06-11,0:01:02,Data Analyst,Yes,20.0,Finance,Python,2.0,2.0,5.0,5.0,2.0,3.0,Very Difficult,Good Work/Life Balance,Female,33.0,India,Masters,Asian or Asian American,0.0,40.0
422,62a4d08bf3072dd892642d2c,2022-06-11,0:01:53,Data Analyst,No,20.0,Finance,Python,8.0,9.0,9.0,9.0,9.0,9.0,Neither easy nor difficult,Better Salary,Female,26.0,India,Masters,Asian or Asian American,0.0,40.0
423,62a4d13bbae91e4b8b84f89b,2022-06-11,0:01:36,Data Engineer,Yes,20.0,Tech,Python,0.0,5.0,8.0,6.0,5.0,7.0,Neither easy nor difficult,Better Salary,Male,28.0,Other (Please Specify):Argentina,Bachelors,Hispanic or Latino,0.0,40.0
424,62a4d74c5d257a28a30f97fc,2022-06-11,0:05:32,Other,No,20.0,Other (Please Specify):Public transport,Python,2.0,2.0,7.0,4.0,8.0,1.0,Difficult,Remote Work,Male,42.0,United Kingdom,Bachelors,Other (Please Specify):Bla,0.0,40.0
425,62a4d7f6bae91e4b8b84ffed,2022-06-11,0:02:06,Data Analyst,No,20.0,Other (Please Specify):Urbanism,R,4.0,10.0,2.0,3.0,2.0,3.0,Neither easy nor difficult,Better Salary,Male,30.0,Other (Please Specify):Morocco,Masters,Other (Please Specify):Moroccan,0.0,40.0
426,62a4d9d4bae91e4b8b8501f1,2022-06-11,0:01:22,Data Scientist,Yes,115.5,Tech,Other,10.0,9.0,8.0,8.0,9.0,10.0,Difficult,Better Salary,Male,25.0,United States,Associates,White or Caucasian,106.0,125.0
427,62a4dd63f408bae018ef4e51,2022-06-11,0:01:00,Data Analyst,Yes,53.0,Construction,Python,4.0,6.0,6.0,6.0,5.0,7.0,Easy,Better Salary,Male,32.0,United States,Bachelors,Black or African American,41.0,65.0
428,62a4e34d7dc029e2d66e10b9,2022-06-11,0:01:56,Data Analyst,No,20.0,Tech,Python,3.0,4.0,5.0,5.0,6.0,6.0,Neither easy nor difficult,Better Salary,Male,31.0,Other (Please Specify):Germany,Masters,Asian or Asian American,0.0,40.0
429,62a4e4c90f8c8599d5b13d8f,2022-06-11,10:34:43,Data Analyst,Yes,187.5,Education,Python,8.0,7.0,5.0,4.0,7.0,7.0,Easy,Remote Work,Male,30.0,Other (Please Specify):UAE,High School,White or Caucasian,150.0,225.0
430,62a4e5aed8c00e9f541bf48c,2022-06-11,0:02:26,Student/Looking/None,Yes,20.0,Other (Please Specify):Reta,Python,0.0,6.0,6.0,2.0,0.0,3.0,Neither easy nor difficult,Better Salary,Male,23.0,Canada,Bachelors,Asian or Asian American,0.0,40.0
431,62a4f6eef3072dd892645775,2022-06-11,0:02:17,Other,No,75.5,Education,R,7.0,7.0,6.0,7.0,6.0,6.0,Easy,Remote Work,Female,31.0,United Kingdom,Bachelors,White or Caucasian,66.0,85.0
432,62a4fe370f8c8599d5b158c4,2022-06-11,0:02:40,Data Analyst,No,53.0,Other (Please Specify):Avia,Python,7.0,5.0,9.0,9.0,4.0,9.0,Neither easy nor difficult,Good Work/Life Balance,Female,29.0,Other (Please Specify):Fin,Masters,Black or African American,41.0,65.0
433,62a5008c5d257a28a30fbde5,2022-06-11,0:02:38,Data Analyst,Yes,20.0,Tech,Python,5.0,4.0,4.0,5.0,7.0,10.0,Neither easy nor difficult,Remote Work,Male,24.0,Other (Please Specify):Nigeria,Bachelors,Other (Please Specify):African,0.0,40.0
434,62a5038acec54911e9cc9526,2022-06-11,0:02:38,Other,No,53.0,Other (Please Specify):State,Python,2.0,7.0,6.0,5.0,6.0,4.0,Neither easy nor difficult,Better Salary,Male,36.0,United States,Masters,Asian or Asian American,41.0,65.0
435,62a50775f8f756164587677b,2022-06-11,0:02:29,Data Analyst,Yes,53.0,Real Estate,R,4.0,6.0,6.0,6.0,6.0,6.0,Difficult,Remote Work,Female,32.0,United States,Masters,White or Caucasian,41.0,65.0
436,62a50eddf8d5efcc22fa1a4e,2022-06-11,0:03:55,Other,Yes,95.5,Healthcare,Python,8.0,9.0,7.0,7.0,7.0,9.0,Difficult,Remote Work,Female,36.0,United States,Bachelors,White or Caucasian,86.0,105.0
437,62a511acbc6861bf3179178a,2022-06-11,0:01:53,Data Engineer,No,115.5,Healthcare,Other,8.0,6.0,5.0,2.0,3.0,2.0,Easy,Better Salary,Male,30.0,United States,Bachelors,White or Caucasian,106.0,125.0
438,62a5177d18134ddc75d0e9d8,2022-06-11,0:05:09,Student/Looking/None,Yes,20.0,Other (Please Specify):Looking for job,R,0.0,2.0,2.0,3.0,3.0,4.0,Neither easy nor difficult,Good Work/Life Balance,Male,42.0,Other (Please Specify):Sudan,Masters,Black or African American,0.0,40.0
439,62a51aaacec54911e9cca93b,2022-06-11,0:03:26,Data Analyst,Yes,95.5,Healthcare,Other,6.0,6.0,6.0,5.0,4.0,4.0,Easy,Remote Work,Male,53.0,Other (Please Specify):Austr,PhD,White or Caucasian,86.0,105.0
440,62a51dc6575fa3a5ae8b09f3,2022-06-11,0:03:17,Data Analyst,No,20.0,Finance,Python,1.0,7.0,4.0,10.0,10.0,10.0,Neither easy nor difficult,Better Salary,Male,25.0,Other (Please Specify):Kenya,High School,Other (Please Specify):Indian ,0.0,40.0
441,62a51fe0575fa3a5ae8b0c06,2022-06-11,0:02:21,Data Analyst,No,20.0,Healthcare,Python,1.0,5.0,4.0,6.0,5.0,6.0,Neither easy nor difficult,Better Salary,Male,23.0,Other (Please Specify):Leba,Bachelors,White or Caucasian,0.0,40.0
442,62a525aff8f75616458784dd,2022-06-11,0:03:25,Data Analyst,Yes,20.0,Agriculture,Python,2.0,1.0,3.0,3.0,3.0,4.0,Difficult,Better Salary,Male,36.0,Other (Please Specify):Saudi Arabia,Bachelors,Other (Please Specify):Arab ,0.0,40.0
443,62a52629b4da29969c654a94,2022-06-11,0:09:42,Data Analyst,Yes,53.0,Healthcare,Other,,,,,,6.0,Easy,Good Work/Life Balance,Male,32.0,Other (Please Specify):United Arab Emirates ,Bachelors,Other (Please Specify):Sudanese African ,41.0,65.0
444,62a52725d8c00e9f541c3b4a,2022-06-11,0:01:23,Data Analyst,No,95.5,Finance,Python,3.0,6.0,4.0,2.0,2.0,3.0,Difficult,Other (Please Specify):Challenging / exciting problems,Male,25.0,United States,Masters,Hispanic or Latino,86.0,105.0
445,62a5390cb4da29969c655ccc,2022-06-11,0:03:19,Data Engineer,Yes,53.0,Tech,Python,4.0,4.0,3.0,4.0,4.0,5.0,Neither easy nor difficult,Remote Work,Female,35.0,United Kingdom,Masters,Asian or Asian American,41.0,65.0
446,62a53bc0bc6861bf31793947,2022-06-11,0:01:19,Data Analyst,Yes,75.5,Other (Please Specify):Sensors,R,3.0,4.0,4.0,5.0,4.0,4.0,Very Easy,Better Salary,Male,26.0,United States,Bachelors,White or Caucasian,66.0,85.0
447,62a53c84f3072dd8926495c9,2022-06-11,0:01:07,Student/Looking/None,No,20.0,Tech,Python,2.0,7.0,9.0,7.0,3.0,3.0,Difficult,Remote Work,Male,22.0,United States,Bachelors,White or Caucasian,0.0,40.0
448,62a54bccf3072dd89264a13b,2022-06-11,0:01:43,Data Scientist,Yes,95.5,Other (Please Specify):Automotive,Python,6.0,8.0,10.0,9.0,6.0,8.0,Neither easy nor difficult,Better Salary,Male,30.0,Canada,Masters,Asian or Asian American,86.0,105.0
449,62a54f20d8c00e9f541c5cfa,2022-06-11,0:02:37,Data Analyst,Yes,75.5,Other (Please Specify):Supply Chain,Python,2.0,8.0,6.0,1.0,8.0,10.0,Neither easy nor difficult,Better Salary,Male,36.0,United States,Masters,White or Caucasian,66.0,85.0
450,62a552e1cf2555431732922d,2022-06-11,0:02:25,Data Analyst,Yes,75.5,Healthcare,R,4.0,4.0,5.0,5.0,4.0,6.0,Neither easy nor difficult,Other (Please Specify):All of the above,Female,30.0,United States,Masters,White or Caucasian,66.0,85.0
451,62a557d10f8c8599d5b1a81c,2022-06-11,0:01:35,Data Scientist,Yes,115.5,Finance,Python,9.0,8.0,10.0,10.0,10.0,10.0,Difficult,Remote Work,Male,29.0,United States,Bachelors,Asian or Asian American,106.0,125.0
452,62a55b05f8d5efcc22fa5b65,2022-06-11,0:04:47,Other,Yes,75.5,Other (Please Specify):Professional Services,R,8.0,10.0,10.0,7.0,8.0,5.0,Difficult,Other (Please Specify):Data Maturity,Male,30.0,United States,Masters,White or Caucasian,66.0,85.0
453,62a55fe1f8d5efcc22fa5fe4,2022-06-11,0:01:03,Data Engineer,No,53.0,Finance,Python,0.0,6.0,6.0,6.0,6.0,6.0,Very Easy,Better Salary,Male,24.0,United States,Bachelors,Black or African American,41.0,65.0
454,62a56bc67dc029e2d66e86c0,2022-06-12,0:01:37,Data Engineer,Yes,225.0,Tech,Other,3.0,3.0,4.0,4.0,3.0,5.0,Neither easy nor difficult,Better Salary,Male,33.0,United States,Bachelors,Asian or Asian American,225.0,225.0
455,62a57116f408bae018efd56a,2022-06-12,0:01:37,Data Analyst,No,115.5,Other (Please Specify):Food and bece,Python,10.0,10.0,10.0,10.0,10.0,6.0,Easy,Better Salary,Female,42.0,United States,Bachelors,White or Caucasian,106.0,125.0
456,62a57263cec54911e9ccf648,2022-06-12,0:01:54,Data Analyst,Yes,53.0,Healthcare,Python,1.0,10.0,10.0,8.0,10.0,3.0,Neither easy nor difficult,Better Salary,Female,36.0,United States,Bachelors,White or Caucasian,41.0,65.0
457,62a574b3b4da29969c658eb4,2022-06-12,0:01:43,Data Analyst,Yes,53.0,Other (Please Specify):Research (non-clincial),Python,2.0,3.0,7.0,6.0,5.0,6.0,Neither easy nor difficult,Better Salary,Male,27.0,United States,Bachelors,White or Caucasian,41.0,65.0
458,62a58b267dc029e2d66ea3f8,2022-06-12,0:01:35,Data Analyst,No,20.0,Tech,Python,8.0,7.0,8.0,7.0,7.0,9.0,Easy,Other (Please Specify):Opportunity to learn,Female,21.0,India,Bachelors,Asian or Asian American,0.0,40.0
459,62a58d20575fa3a5ae8b6969,2022-06-12,0:01:31,Data Analyst,Yes,53.0,Healthcare,Python,8.0,5.0,8.0,8.0,5.0,10.0,Difficult,Remote Work,Female,34.0,Other (Please Specify):Israel,Masters,White or Caucasian,41.0,65.0
460,62a58faf2e54c9003e55ef2e,2022-06-12,0:01:20,Student/Looking/None,No,20.0,Education,Python,2.0,5.0,5.0,5.0,2.0,4.0,Difficult,Better Salary,Male,27.0,Other (Please Specify):Netherlands,Bachelors,White or Caucasian,0.0,40.0
461,62a5998fbc6861bf31798ef0,2022-06-12,0:01:58,Other,Yes,20.0,Tech,Python,7.0,8.0,8.0,8.0,8.0,7.0,Neither easy nor difficult,Good Culture,Male,27.0,Other (Please Specify):France,Masters,White or Caucasian,0.0,40.0
462,62a59cd2cec54911e9cd251a,2022-06-12,0:03:34,Student/Looking/None,No,20.0,Education,R,1.0,1.0,2.0,1.0,0.0,3.0,Neither easy nor difficult,Good Work/Life Balance,Male,30.0,Other (Please Specify):Kenya,Associates,Other (Please Specify):African ,0.0,40.0
463,62a59d007dc029e2d66eb8f9,2022-06-12,0:01:29,Data Analyst,Yes,75.5,Other (Please Specify):Gover,Other,2.0,0.0,0.0,0.0,0.0,2.0,Difficult,Better Salary,Female,33.0,United States,Bachelors,White or Caucasian,66.0,85.0
464,62a5a124cec54911e9cd29f5,2022-06-12,0:01:57,Data Analyst,Yes,95.5,Finance,Python,3.0,3.0,4.0,4.0,4.0,4.0,Difficult,Good Culture,Male,47.0,India,Masters,American Indian or Alaska Native,86.0,105.0
465,62a5a44b24a26260273af0fc,2022-06-12,0:01:34,Data Analyst,Yes,75.5,Other (Please Specify):Retail,Other,4.0,5.0,4.0,5.0,4.0,4.0,Difficult,Other (Please Specify):Better work & remote salary,Male,27.0,United States,Masters,Asian or Asian American,66.0,85.0
466,62a5a931cec54911e9cd3333,2022-06-12,0:03:19,Data Analyst,No,20.0,Healthcare,Python,6.0,7.0,8.0,7.0,6.0,7.0,Neither easy nor difficult,Better Salary,Male,26.0,India,Bachelors,Asian or Asian American,0.0,40.0
467,62a5bea05d257a28a3106f7e,2022-06-12,0:01:41,Data Analyst,No,20.0,Finance,Python,2.0,3.0,2.0,5.0,5.0,6.0,Neither easy nor difficult,Remote Work,Female,35.0,India,Masters,Asian or Asian American,0.0,40.0
468,62a5c571575fa3a5ae8baaa1,2022-06-12,0:01:11,Data Analyst,Yes,95.5,Education,Python,0.0,1.0,1.0,0.0,0.0,0.0,Neither easy nor difficult,Good Culture,Male,31.0,United States,Masters,Hispanic or Latino,86.0,105.0
469,62a5cb12cf25554317330d69,2022-06-12,0:03:44,Data Analyst,Yes,20.0,Education,Python,2.0,1.0,2.0,3.0,4.0,3.0,Difficult,Remote Work,Male,25.0,Other (Please Specify):Zambia,Bachelors,Black or African American,0.0,40.0
470,62a5cba2575fa3a5ae8bb122,2022-06-12,0:02:11,Data Engineer,Yes,75.5,Real Estate,Python,3.0,10.0,8.0,8.0,10.0,10.0,Easy,Remote Work,Male,27.0,United States,Bachelors,White or Caucasian,66.0,85.0
471,62a5d350f3072dd892652c70,2022-06-12,0:01:57,Data Analyst,Yes,53.0,Tech,Python,5.0,8.0,3.0,2.0,4.0,8.0,Neither easy nor difficult,Good Culture,Male,32.0,Other (Please Specify):Netherlands,Bachelors,White or Caucasian,41.0,65.0
472,62a5db29cf2555431733248f,2022-06-12,0:02:42,Student/Looking/None,Yes,20.0,Real Estate,Python,0.0,3.0,3.0,3.0,3.0,6.0,Difficult,Good Work/Life Balance,Male,47.0,Other (Please Specify):Portugal,Bachelors,White or Caucasian,0.0,40.0
473,62a5e69f24a26260273b42bf,2022-06-12,0:01:31,Other,No,75.5,Finance,Python,0.0,10.0,10.0,5.0,0.0,0.0,Neither easy nor difficult,Good Work/Life Balance,Female,30.0,United States,Masters,Asian or Asian American,66.0,85.0
474,62a5ea667dc029e2d66f153d,2022-06-12,0:01:52,Data Analyst,Yes,115.5,Other (Please Specify):Defense,Python,8.0,6.0,6.0,7.0,9.0,10.0,Easy,Better Salary,Female,35.0,United States,Masters,Black or African American,106.0,125.0
475,62a5ebe05d257a28a310ac53,2022-06-12,0:02:16,Data Analyst,Yes,53.0,Finance,Python,6.0,9.0,5.0,7.0,8.0,9.0,Difficult,Remote Work,Male,25.0,United States,High School,Hispanic or Latino,41.0,65.0
476,62a5edb2575fa3a5ae8bdba5,2022-06-12,0:03:02,Other,No,75.5,Other (Please Specify):Foodservice,Python,3.0,6.0,6.0,6.0,6.0,6.0,Neither easy nor difficult,Better Salary,Male,27.0,United States,Bachelors,White or Caucasian,66.0,85.0
477,62a5edba0a77c1a77f68f1b5,2022-06-12,0:01:20,Data Analyst,Yes,53.0,Healthcare,R,1.0,5.0,3.0,3.0,6.0,5.0,Difficult,Remote Work,Female,27.0,United States,Masters,Black or African American,41.0,65.0
478,62a5f332bc6861bf3179f631,2022-06-12,0:01:52,Student/Looking/None,No,20.0,Other (Please Specify):Data insights company,Python,1.0,8.0,8.0,1.0,3.0,7.0,Very Easy,Better Salary,Female,23.0,India,Masters,Asian or Asian American,0.0,40.0
479,62a5f872bae91e4b8b861e53,2022-06-12,0:02:10,Data Scientist,No,53.0,Other (Please Specify):Manuf,Python,9.0,10.0,10.0,10.0,10.0,10.0,Neither easy nor difficult,Good Culture,Male,18.0,United States,Bachelors,White or Caucasian,41.0,65.0
480,62a609b8f8f75616458875b7,2022-06-12,0:01:42,Data Analyst,Yes,20.0,Healthcare,Python,8.0,10.0,9.0,6.0,8.0,9.0,Easy,Remote Work,Female,28.0,Other (Please Specify):Costa Rica ,Masters,Hispanic or Latino,0.0,40.0
481,62a609c4bc6861bf317a10a3,2022-06-12,0:01:20,Other,Yes,137.5,Healthcare,Python,7.0,6.0,8.0,8.0,8.0,7.0,Easy,Remote Work,Male,28.0,United States,Bachelors,White or Caucasian,125.0,150.0
482,62a61076f8f7561645887ded,2022-06-12,0:01:35,Student/Looking/None,No,20.0,Other (Please Specify):Not currently working,Python,0.0,0.0,0.0,0.0,0.0,0.0,Easy,Good Work/Life Balance,Female,26.0,United States,Bachelors,American Indian or Alaska Native,0.0,40.0
483,62a615fd18134ddc75d1f1fa,2022-06-12,0:01:57,Student/Looking/None,No,20.0,Education,Python,0.0,0.0,3.0,0.0,0.0,8.0,Difficult,Better Salary,Male,27.0,Other (Please Specify):ghana,Bachelors,Black or African American,0.0,40.0
484,62a617c30a77c1a77f6925fc,2022-06-12,0:02:48,Data Analyst,No,53.0,Tech,Python,9.0,7.0,9.0,10.0,10.0,10.0,Neither easy nor difficult,Good Work/Life Balance,Female,22.0,India,Masters,Asian or Asian American,41.0,65.0
485,62a618a9d8c00e9f541d3537,2022-06-12,0:01:56,Data Analyst,Yes,20.0,Tech,R,0.0,8.0,7.0,6.0,3.0,9.0,Very Difficult,Better Salary,Male,27.0,United States,High School,White or Caucasian,0.0,40.0
486,62a61eb02e54c9003e5697f7,2022-06-12,0:01:43,Data Engineer,Yes,20.0,Other (Please Specify):Food and Beverages,Python,5.0,7.0,6.0,8.0,7.0,7.0,Neither easy nor difficult,Good Work/Life Balance,Male,28.0,India,Bachelors,Asian or Asian American,0.0,40.0
487,62a6246df3072dd892659218,2022-06-12,0:01:46,Data Analyst,Yes,20.0,Tech,Python,3.0,2.0,4.0,3.0,3.0,3.0,Neither easy nor difficult,Better Salary,Male,25.0,Other (Please Specify):Nigeria,High School,Black or African American,0.0,40.0
488,62a62a7124a26260273b94fa,2022-06-12,0:01:52,Data Analyst,No,20.0,Healthcare,Python,2.0,6.0,6.0,7.0,7.0,9.0,Difficult,Better Salary,Male,32.0,United Kingdom,Bachelors,Hispanic or Latino,0.0,40.0
489,62a631782e54c9003e56ac36,2022-06-12,0:10:34,Student/Looking/None,Yes,20.0,Finance,Other,7.0,9.0,10.0,10.0,3.0,4.0,Easy,Remote Work,Male,33.0,Other (Please Specify):Uruguay,Bachelors,White or Caucasian,0.0,40.0
490,62a633b4d8c00e9f541d54a4,2022-06-12,0:02:53,Data Analyst,No,53.0,Other (Please Specify):Government Administration,Python,5.0,6.0,5.0,2.0,3.0,3.0,Easy,Remote Work,Male,23.0,Canada,Masters,Black or African American,41.0,65.0
491,62a639e05d257a28a3110ef5,2022-06-12,0:01:49,Student/Looking/None,Yes,20.0,Finance,R,4.0,5.0,4.0,4.0,5.0,6.0,Neither easy nor difficult,Remote Work,Female,40.0,Other (Please Specify):Nigeria,Bachelors,Black or African American,0.0,40.0
492,62a642690f8c8599d5b2ab37,2022-06-12,0:02:39,Data Analyst,Yes,53.0,Other (Please Specify):Outsourcing ,Python,7.0,9.0,9.0,9.0,7.0,9.0,Easy,Better Salary,Female,28.0,United Kingdom,Bachelors,Asian or Asian American,41.0,65.0
493,62a64b4dd8c00e9f541d6d81,2022-06-12,0:03:50,Data Analyst,No,20.0,Real Estate,R,3.0,7.0,8.0,6.0,6.0,9.0,Difficult,Remote Work,Male,26.0,Other (Please Specify):Nigeria,High School,Black or African American,0.0,40.0
494,62a64c6ecf2555431733a7a4,2022-06-12,0:03:59,Other,Yes,20.0,Tech,Python,3.0,5.0,5.0,4.0,3.0,2.0,Difficult,Better Salary,Female,24.0,India,Bachelors,Asian or Asian American,0.0,40.0
495,62a654165d257a28a3112ac9,2022-06-12,0:02:04,Other,Yes,95.5,Finance,Python,7.0,5.0,5.0,8.0,8.0,8.0,Neither easy nor difficult,Remote Work,Female,40.0,United States,Associates,Other (Please Specify):Bi-racial people should be able to check 2 options in 2022. ,86.0,105.0
496,62a65618d8c00e9f541d783a,2022-06-12,0:01:46,Data Analyst,Yes,75.5,Other (Please Specify):Consulting,Python,8.0,10.0,10.0,10.0,7.0,9.0,Neither easy nor difficult,Better Salary,Male,26.0,United States,Bachelors,Black or African American,66.0,85.0
497,62a65db824a26260273bc9ff,2022-06-12,0:02:29,Data Scientist,Yes,53.0,Other (Please Specify):Cobsukting,Python,8.0,8.0,10.0,10.0,10.0,10.0,Easy,Good Culture,Female,44.0,United Kingdom,Bachelors,White or Caucasian,41.0,65.0
498,62a66558cf2555431733c0f9,2022-06-12,0:01:58,Other,Yes,75.5,Other (Please Specify):Insurance ,Python,7.0,9.0,8.0,8.0,6.0,6.0,Neither easy nor difficult,Better Salary,Male,36.0,United States,Masters,White or Caucasian,66.0,85.0
499,62a6772c18134ddc75d25895,2022-06-12,0:01:37,Other,Yes,20.0,Other (Please Specify):Workforce ,Python,1.0,5.0,10.0,10.0,8.0,10.0,Neither easy nor difficult,Better Salary,Male,30.0,Other (Please Specify):Costa Rica,Bachelors,Hispanic or Latino,0.0,40.0
500,62a68f1e0a77c1a77f69a381,2022-06-12,0:04:36,Other,Yes,20.0,Other (Please Specify):General contractor,Python,3.0,3.0,3.0,2.0,2.0,2.0,Very Easy,Good Work/Life Balance,Male,48.0,Other (Please Specify):Indonesia,Masters,Other (Please Specify):Melayu,0.0,40.0
501,62a6a11a0a77c1a77f69b7cb,2022-06-12,0:03:16,Data Analyst,Yes,53.0,Construction,Other,1.0,4.0,1.0,2.0,2.0,3.0,Easy,Better Salary,Female,30.0,Canada,Masters,Asian or Asian American,41.0,65.0
502,62a6ac1524a26260273c1cd0,2022-06-12,0:04:53,Other,No,20.0,Telecommunication,Python,3.0,8.0,8.0,5.0,3.0,5.0,Difficult,Better Salary,Male,28.0,India,Bachelors,Other (Please Specify):Dravidian,0.0,40.0
503,62a6b0790a77c1a77f69cb15,2022-06-12,0:01:58,Other,No,20.0,Tech,Python,5.0,8.0,7.0,7.0,3.0,2.0,Difficult,Better Salary,Male,25.0,India,Bachelors,Other (Please Specify):Indian,0.0,40.0
504,62a6bc6a18134ddc75d2a726,2022-06-13,0:01:30,Other,No,115.5,Tech,Other,6.0,5.0,4.0,4.0,3.0,4.0,Easy,Better Salary,Male,24.0,United States,Masters,American Indian or Alaska Native,106.0,125.0
505,62a6c3d9cec54911e9ce7669,2022-06-13,0:02:51,Data Analyst,Yes,53.0,Other (Please Specify):Nonprofit,Python,5.0,10.0,7.0,7.0,4.0,8.0,Easy,Better Salary,Male,31.0,United States,Bachelors,Black or African American,41.0,65.0
506,62a6d037cec54911e9ce862a,2022-06-13,0:01:47,Data Engineer,No,20.0,Real Estate,Python,3.0,3.0,8.0,9.0,5.0,3.0,Easy,Better Salary,Male,23.0,United Kingdom,Bachelors,Other (Please Specify):arab,0.0,40.0
507,62a6d2532e54c9003e575d9c,2022-06-13,0:03:06,Data Analyst,No,53.0,Other (Please Specify):Police / Emergency Services,Other,1.0,4.0,4.0,1.0,1.0,4.0,Easy,Good Culture,Female,48.0,United Kingdom,Masters,White or Caucasian,41.0,65.0
508,62a6dbcad8c00e9f541e1050,2022-06-13,0:01:00,Data Analyst,Yes,75.5,Healthcare,Python,6.0,9.0,8.0,8.0,8.0,7.0,Neither easy nor difficult,Better Salary,Male,28.0,United States,Bachelors,Black or African American,66.0,85.0
509,62a6e2815d257a28a311c8f9,2022-06-13,0:02:04,Data Analyst,Yes,53.0,Other (Please Specify):Retail,Python,5.0,7.0,7.0,7.0,7.0,7.0,Difficult,Better Salary,Male,32.0,United Kingdom,Masters,Hispanic or Latino,41.0,65.0
510,62a6ea03d8c00e9f541e3594,2022-06-13,0:04:45,Data Scientist,Yes,53.0,Finance,Python,5.0,7.0,7.0,4.0,5.0,7.0,Neither easy nor difficult,Better Salary,Male,30.0,Other (Please Specify):Hong Kong,Bachelors,Asian or Asian American,41.0,65.0
511,62a7029ff8f7561645899bae,2022-06-13,0:03:29,Data Analyst,Yes,20.0,Other (Please Specify):Insurance,Python,5.0,5.0,7.0,7.0,7.0,8.0,Neither easy nor difficult,Good Work/Life Balance,Male,32.0,Other (Please Specify):TUNISIA,Masters,White or Caucasian,0.0,40.0
512,62a7047c24a26260273c9646,2022-06-13,0:01:50,Data Analyst,Yes,20.0,Tech,Python,0.0,3.0,0.0,1.0,0.0,0.0,Easy,Good Culture,Female,30.0,Other (Please Specify):Sri lanka,Masters,Other (Please Specify):Asian,0.0,40.0
513,62a70b55cec54911e9cedd98,2022-06-13,0:02:49,Data Analyst,Yes,20.0,Other (Please Specify):Manufacturing,Python,4.0,2.0,5.0,2.0,4.0,4.0,Neither easy nor difficult,Good Work/Life Balance,Female,35.0,Other (Please Specify):Spain,Masters,White or Caucasian,0.0,40.0
514,62a71930bae91e4b8b878b2b,2022-06-13,0:03:13,Student/Looking/None,Yes,20.0,Tech,R,,,,,,10.0,Easy,Remote Work,Female,38.0,United Kingdom,Masters,Black or African American,0.0,40.0
515,62a73a37f8d5efcc22fcb724,2022-06-13,0:01:09,Other,Yes,75.5,Other (Please Specify):Consumer retail,Python,6.0,6.0,7.0,7.0,6.0,7.0,Easy,Good Culture,Female,30.0,United States,Masters,Asian or Asian American,66.0,85.0
